index,airline,flight,source_city,departure_time,stops,arrival_time,destination_city,class,duration,days_left,price
19127,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,14.83,45,4068
19128,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,45,4068
19159,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,8.42,45,4152
19200,SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,45,4500
19207,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,2.75,45,4500
19214,SpiceJet,SG-197,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,45,4500
19239,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,5.92,45,5610
19240,SpiceJet,SG-389,Delhi,Evening,one,Afternoon,Bangalore,Economy,18.17,45,5610
19248,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,45,6427
19249,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,45,6427
19250,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,45,6427
19251,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.5,45,6427
19263,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,45,7372
19304,SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,46,3569
19383,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,13.33,46,4068
19384,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.83,46,4068
19385,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,14.83,46,4068
19386,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,46,4068
19395,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,8.42,46,4152
19423,SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,46,4500
19430,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,2.75,46,4500
19437,SpiceJet,SG-197,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,46,4500
19444,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,5.92,46,5610
19456,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,46,6427
19457,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,46,6427
19458,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.08,46,6427
19459,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.42,46,6427
19477,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,46,7792
19520,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,8.42,47,3326
19521,SpiceJet,SG-8938,Delhi,Evening,one,Evening,Bangalore,Economy,24.5,47,3326
19607,SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,47,4200
19608,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,2.75,47,4200
19609,SpiceJet,SG-197,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,47,4200
19669,SpiceJet,SG-389,Delhi,Evening,one,Afternoon,Bangalore,Economy,18.17,47,5173
19670,SpiceJet,SG-8480,Delhi,Afternoon,one,Afternoon,Bangalore,Economy,22.17,47,5173
19677,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,47,5938
19678,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,47,5938
19679,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,47,5938
19680,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.5,47,5938
19682,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,13.33,47,6031
19683,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.83,47,6031
19684,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,14.83,47,6031
19685,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,47,6031
19699,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,47,9508
19740,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,8.42,48,3326
19818,SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,48,4200
19819,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,2.75,48,4200
19820,SpiceJet,SG-197,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,48,4200
19870,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,5.92,48,5173
19871,SpiceJet,SG-389,Delhi,Evening,one,Afternoon,Bangalore,Economy,18.17,48,5173
19879,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,48,5938
19880,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,48,5938
19881,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,48,5938
19882,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.5,48,5938
19886,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,13.33,48,6031
19887,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.83,48,6031
19888,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,14.83,48,6031
19889,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,48,6031
19903,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,48,9508
19937,SpiceJet,SG-8185,Delhi,Morning,one,Evening,Bangalore,Economy,8.42,49,3569
19980,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,13.33,49,4068
19981,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,14.83,49,4068
19982,SpiceJet,SG-8723,Delhi,Morning,one,Night,Bangalore,Economy,14.83,49,4068
19983,SpiceJet,SG-8701,Delhi,Early_Morning,one,Night,Bangalore,Economy,16.33,49,4068
20054,SpiceJet,SG-8191,Delhi,Early_Morning,zero,Morning,Bangalore,Economy,2.58,49,4500
20061,SpiceJet,SG-8905,Delhi,Night,zero,Night,Bangalore,Economy,2.75,49,4500
20068,SpiceJet,SG-197,Delhi,Evening,zero,Evening,Bangalore,Economy,3.17,49,4500
20089,SpiceJet,SG-8721,Delhi,Early_Morning,one,Afternoon,Bangalore,Economy,5.92,49,5610
20090,SpiceJet,SG-389,Delhi,Evening,one,Afternoon,Bangalore,Economy,18.17,49,5610
20111,SpiceJet,SG-8645,Delhi,Evening,one,Night,Bangalore,Economy,6.08,49,6427
20112,SpiceJet,SG-8645,Delhi,Evening,one,Morning,Bangalore,Economy,17.17,49,6427
20118,SpiceJet,SG-8171,Delhi,Morning,one,Night,Bangalore,Economy,10.42,49,6741
20119,SpiceJet,SG-8171,Delhi,Morning,one,Morning,Bangalore,Economy,21.5,49,6741
20123,SpiceJet,SG-946,Delhi,Morning,one,Evening,Bangalore,Economy,6.58,49,7372
20136,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,1,6270
20153,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,1,10784
20158,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,1,11624
20210,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,1,17504
20216,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,1,19263
20228,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,1,25995
20230,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,1,26939
20246,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,2,5954
20252,SpiceJet,SG-8106,Delhi,Early_Morning,one,Night,Kolkata,Economy,16.25,2,5954
20255,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,2,6060
20256,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,2,6060
20257,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,2,6270
20258,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,2,6270
20259,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,2,6270
20263,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,2,6480
20277,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,2,10260
20285,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,2,11624
20351,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,2,27769
20362,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,3,5954
20369,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,3,5954
20371,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,3,5954
20374,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,3,6060
20376,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,3,6270
20398,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,3,11389
20400,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,3,11624
20414,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,3,12360
20468,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,3,18959
20470,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,3,19275
20493,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,4,5954
20511,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,4,5954
20521,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,4,5954
20526,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,4,5954
20527,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,4,5954
20532,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,4,6060
20533,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,4,6270
20593,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,4,13079
20596,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,4,13395
20630,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,4,16350
20640,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,5,5954
20653,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,5,5954
20655,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,5,5954
20664,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,5,5954
20668,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,5,5954
20669,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,5,5954
20673,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,5,6270
20674,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,5,6270
20682,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,5,6480
20709,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,5,10574
20798,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,6,5954
20799,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,6,5954
20838,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,24.75,6,5954
20839,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,6,5954
20845,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,6,6060
20847,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,6,6270
20848,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,6,6270
20849,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,6,6270
20850,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,6,6270
20878,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,6,10994
20964,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,7,5954
20965,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,7,5954
20966,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,7,5954
20982,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,7,5954
20984,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,7,5954
20989,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,7,5954
20995,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,7,5954
21000,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,7,5954
21012,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,7,6060
21013,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,7,6060
21014,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,7,6270
21134,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,8,5954
21160,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,8,5954
21172,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,8,6060
21173,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,8,6060
21174,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,8,6060
21184,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,8,7110
21223,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,8,12649
21236,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,8,13410
21292,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,8,18871
21293,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,8,18871
21298,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,9,6270
21299,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,9,6270
21308,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,9,5954
21311,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,9,5954
21322,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,9,6060
21323,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,9,6060
21350,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,9,10574
21364,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,9,12765
21365,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,9,12765
21425,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,9,15379
21446,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,10,6060
21456,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,10,5954
21467,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,10,5954
21471,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,10,5954
21477,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,10,6060
21478,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,10,6270
21532,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,10,13079
21533,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,10,13395
21534,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,10,13410
21563,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,10,14539
21598,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,11,5954
21599,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,11,5954
21600,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,11,5954
21632,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,11,5954
21634,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,11,5954
21651,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,11,5954
21657,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,11,5954
21670,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,11,6270
21671,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,11,6270
21701,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,11,10969
21778,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,11,14040
21790,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,12,5954
21791,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,12,5954
21792,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,12,5954
21793,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,12,5954
21822,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,12,5954
21824,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,12,5954
21835,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,12,5954
21843,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,12,5954
21848,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,12,5954
21849,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,12,5954
21868,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,12,6060
21869,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,12,6060
21979,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,13,5954
21980,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,13,5954
21981,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,13,5954
22013,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,13,5954
22015,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,13,5954
22024,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,13,5954
22032,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,13,5954
22039,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,13,5954
22040,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,13,5954
22055,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,24.75,13,6060
22056,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,13,6270
22057,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,13,6270
22170,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954
22171,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,14,5954
22172,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954
22173,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,14,5954
22200,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,14,5954
22202,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,14,5954
22212,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,14,5954
22220,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,14,5954
22226,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,14,5954
22253,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,14,6060
22254,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,14,6060
22255,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,14,6060
22378,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,15,3884
22379,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,15,3884
22384,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,15,4000
22385,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,15,4000
22386,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,15,4000
22387,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,15,4000
22390,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,15,4077
22401,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,15,4898
22402,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,15,4898
22533,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,15,9510
22534,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,15,9510
22544,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,15,10718
22567,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,16,3884
22568,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,16,3884
22575,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,16,4000
22576,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,16,4000
22577,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,16,4000
22578,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,16,4000
22592,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,16,4898
22593,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,16,4898
22665,SpiceJet,SG-2976,Delhi,Evening,one,Evening,Kolkata,Economy,24.58,16,6625
22724,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,16,9510
22725,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,16,9510
22728,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,16,9668
22753,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,17,3884
22754,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,17,3884
22763,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,17,4000
22764,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,17,4000
22765,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,17,4000
22769,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,17,4077
22886,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,17,7320
22887,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,17,7320
22911,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,17,9510
22913,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.17,17,9668
22917,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,17,10088
22949,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,18,3884
22950,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,18,3884
22961,SpiceJet,SG-1074,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,18,4000
22962,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,18,4000
22963,SpiceJet,SG-1072,Delhi,Night,zero,Night,Kolkata,Economy,2.17,18,4000
22964,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,18,4000
22988,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,18,4898
22989,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,18,4898
22991,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,18,5214
23104,SpiceJet,SG-8187,Delhi,Afternoon,one,Afternoon,Kolkata,Economy,25.25,18,9510
23113,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,18,9668
23118,SpiceJet,SG-8903,Delhi,Morning,one,Evening,Kolkata,Economy,8.0,18,11452
23159,SpiceJet,SG-8263,Delhi,Early_Morning,zero,Morning,Kolkata,Economy,2.08,19,4000
23160,SpiceJet,SG-8253,Delhi,Night,zero,Night,Kolkata,Economy,2.17,19,4000
23169,SpiceJet,SG-480,Delhi,Evening,one,Night,Kolkata,Economy,4.25,19,4417
23170,SpiceJet,SG-8721,Delhi,Early_Morning,one,Night,Kolkata,Economy,14.08,19,4417
23180,SpiceJet,SG-8152,Delhi,Morning,one,Night,Kolkata,Economy,11.25,19,4898
23181,SpiceJet,SG-8152,Delhi,Morning,one,Morning,Kolkata,Economy,23.67,19,4898
23188,SpiceJet,SG-2976,Delhi,Evening,one,Night,Kolkata,Economy,26.08,19,5214
23297,SpiceJet,SG-8903,Delhi,Morning,one,Afternoon,Kolkata,Economy,4.92,19,9510
